ENSEMBL	ENTREZID	SYMBOL	GENENAME	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSMUSG00000106951	319982	5930430L01Rik	RIKEN cDNA 5930430L01 gene	182.925306718961	1.10357032669224	0.134713722521032	8.18501025953922	2.72280453643734e-16	4.82768762885419e-15
ENSMUSG00000062202	224671	Btbd9	BTB (POZ) domain containing 9	882.019527419623	-0.606564509539878	0.0740966022806642	-8.18489522662796	2.72540660690473e-16	4.82813187687385e-15
ENSMUSG00000061904	18674	Slc25a3	solute carrier family 25 (mitochondrial carrier, phosphate carrier), member 3	13910.8750742388	-0.515522336431812	0.0629866334128466	-8.18459555841251	2.73219668502798e-16	4.83598813249953e-15
ENSMUSG00000033565	93686	Rbfox2	RNA binding protein, fox-1 homolog (C. elegans) 2	6463.30314502064	0.567519587899012	0.069374111924038	8.18088614803325	2.81764032275901e-16	4.98292774391799e-15
ENSMUSG00000032602	57279	Slc25a20	solute carrier family 25 (mitochondrial carnitine/acylcarnitine translocase), member 20	2848.57731642234	-0.548134111358333	0.0670050819769026	-8.18036837236219	2.82977450548643e-16	5.00008004704366e-15
ENSMUSG00000020752	170472	Recql5	RecQ protein-like 5	790.60648911035	0.641364231051364	0.0784185017709789	8.18000354980924	2.83835511647636e-16	5.01092925636222e-15
ENSMUSG00000027488	20648	Snta1	syntrophin, acidic 1	1769.98888843498	-1.07889272624826	0.131875411307175	-8.17974080624814	2.84455071500417e-16	5.01755285914653e-15
ENSMUSG00000040428	69217	Plekha4	pleckstrin homology domain containing, family A (phosphoinositide binding specific) member 4	928.836606645857	1.14284992392485	0.139798361563114	8.17497487104461	2.95927544959785e-16	5.21096428225927e-15
ENSMUSG00000046275	237858	Trarg1	trafficking regulator of GLUT4 (SLC2A4) 1	8315.80119055784	0.497497163515967	0.0608620878267762	8.17395144568368	2.98449965946227e-16	5.25087806410278e-15
ENSMUSG00000021268	17263	Meg3	maternally expressed 3	2743.5552548626	-0.594912816247364	0.0727925032520927	-8.17209091370231	3.03089989251727e-16	5.32794833845587e-15
ENSMUSG00000039960	69581	Rhou	ras homolog family member U	4349.91760215044	-0.423995269489978	0.0518870675881677	-8.17144067734312	3.04728337780709e-16	5.34759165069531e-15
ENSMUSG00000048163	20345	Selplg	selectin, platelet (p-selectin) ligand	81.4536817995072	1.68990032178555	0.203921188475808	8.17145949826304	3.04680793771713e-16	5.34759165069531e-15
ENSMUSG00000041241	68350	Mul1	mitochondrial ubiquitin ligase activator of NFKB 1	1926.06215473567	-0.557361395836556	0.0682316143257829	-8.16836875057734	3.1258721973985e-16	5.48082049162989e-15
ENSMUSG00000015312	17873	Gadd45b	growth arrest and DNA-damage-inducible 45 beta	1678.64890822913	0.670681010073565	0.0821996849593943	8.15907850356841	3.37590187265855e-16	5.89906529782344e-15
ENSMUSG00000042289	101502	Hsd3b7	hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 7	3498.72189252466	0.691052343476213	0.0847289539252453	8.1571026345258	3.43156780074077e-16	5.99123725210965e-15
ENSMUSG00000024253	213575	Dync2li1	dynein cytoplasmic 2 light intermediate chain 1	361.377592743412	0.85233987432589	0.104598969705422	8.15436867750472	3.51008584896064e-16	6.1231166228428e-15
ENSMUSG00000025505	71448	Tmem80	transmembrane protein 80	754.241136716098	0.792237638674383	0.0972074398301517	8.15414873149133	3.51647901491933e-16	6.1290617261735e-15
ENSMUSG00000041028	66092	Ghitm	growth hormone inducible transmembrane protein	27591.4605878551	-0.494035037895028	0.0606145087676047	-8.15043244693357	3.62625164997298e-16	6.31502959094531e-15
ENSMUSG00000027086	320720	Fastkd1	FAST kinase domains 1	708.104634662555	-0.775211751885171	0.0951448147541135	-8.14639581701351	3.74931487738807e-16	6.52380788665524e-15
ENSMUSG00000067825	74043	Pex26	peroxisomal biogenesis factor 26	718.04123552877	0.835041420337629	0.102946717221384	8.11389781281026	4.90213684545006e-16	8.50808738045483e-15
ENSMUSG00000026657	209630	Frmd4a	FERM domain containing 4A	1781.97558843217	-0.826790249021687	0.101960368531347	-8.10667979646958	5.2021717068747e-16	9.02119843627967e-15
ENSMUSG00000033355	67775	Rtp4	receptor transporter protein 4	2262.59037943916	1.827641281729	0.226013089167791	8.10609405178317	5.22729876567956e-16	9.05712221577491e-15
ENSMUSG00000060402	68947	Chst8	carbohydrate sulfotransferase 8	37.104148745198	-2.24609966023556	0.264805259997133	-8.10181902229218	5.41434477158452e-16	9.3732990598797e-15
ENSMUSG00000027253	228357	Lrp4	low density lipoprotein receptor-related protein 4	101.939053269656	1.57190542450858	0.19217114058403	8.10135611411602	5.43498998675176e-16	9.40111326099302e-15
ENSMUSG00000063317	76179	Usp31	ubiquitin specific peptidase 31	1483.29794426254	-0.888333620874721	0.109653546501434	-8.09917422669102	5.53334911261307e-16	9.56319225422319e-15
ENSMUSG00000031627	16363	Irf2	interferon regulatory factor 2	2107.00725017541	0.807280251635631	0.099690179358529	8.09851479443511	5.56341989663708e-16	9.60707630931476e-15
ENSMUSG00000033777	279572	Tlr13	toll-like receptor 13	191.002901308656	1.45142197503069	0.178621235601961	8.09557071706688	5.6996490253407e-16	9.83404989817607e-15
ENSMUSG00000068744	56742	Psrc1	proline/serine-rich coiled-coil 1	1121.47864639018	0.638758759138194	0.0788961890128899	8.09397653634493	5.77478180055257e-16	9.95531653475611e-15
ENSMUSG00000033161	11928	Atp1a1	ATPase, Na+/K+ transporting, alpha 1 polypeptide	8451.29925343733	-0.401359127981429	0.0495914742675992	-8.09325065087133	5.80931489155023e-16	1.00064474289689e-14
ENSMUSG00000022769	64136	Sdf2l1	stromal cell-derived factor 2-like 1	613.343313717488	-1.03453742042953	0.127735281304753	-8.09224908966081	5.85729721072877e-16	1.00806392565535e-14
ENSMUSG00000028826	66146	Maco1	macoilin 1	2832.14415984272	-0.421592020513301	0.0521238000059581	-8.0881865633373	6.05595967865073e-16	1.03988474325653e-14
ENSMUSG00000040128	108767	Pnrc1	proline-rich nuclear receptor coactivator 1	6916.02047043591	-0.729326301752485	0.090164544547744	-8.08815790669755	6.05738434119815e-16	1.03988474325653e-14
ENSMUSG00000020261	215335	Slc36a1	solute carrier family 36 (proton/amino acid symporter), member 1	1462.67088614542	0.620221844793278	0.0767379402783946	8.08494862906455	6.21904052649128e-16	1.06674469582221e-14
ENSMUSG00000025538	67902	Sumf2	sulfatase modifying factor 2	864.506190966031	0.71871764621438	0.0889307520215396	8.08336391145909	6.30042559256233e-16	1.07920761265127e-14
ENSMUSG00000031278	50790	Acsl4	acyl-CoA synthetase long-chain family member 4	4292.29859007254	-0.987556192484736	0.122127871576489	-8.08332937612697	6.30221082977242e-16	1.07920761265127e-14
ENSMUSG00000030244	232493	Gys2	glycogen synthase 2	41.096058291083	-1.88022681340339	0.226186715617316	-8.08040161626825	6.45538195075946e-16	1.10451585177494e-14
ENSMUSG00000038893	215512	Fam117a	family with sequence similarity 117, member A	1716.38646047366	-0.714817970979334	0.0885603674119392	-8.07111772473821	6.96575117087491e-16	1.19084765229312e-14
ENSMUSG00000017288	68299	Vps53	VPS53 GARP complex subunit	1411.31475613655	0.519030718683711	0.0643618859085551	8.06551716634725	7.29264878304379e-16	1.24569604670096e-14
ENSMUSG00000071253	73132	Slc25a16	solute carrier family 25 (mitochondrial carrier, Graves disease autoantigen), member 16	1959.19871249701	0.556771184587135	0.0690814374252367	8.06240735484659	7.48064359731774e-16	1.2767462538664e-14
ENSMUSG00000029762	14187	Akr1b8	aldo-keto reductase family 1, member B8	2022.90381619233	-0.533338288194831	0.066149318231438	-8.06229231181968	7.48768902379354e-16	1.27688730096785e-14
ENSMUSG00000030615	66271	Tmem126a	transmembrane protein 126A	755.462490009458	-0.620058233463068	0.0769059002879085	-8.06211902395213	7.4983138037709e-16	1.27763800015788e-14
ENSMUSG00000053950	240442	Adnp2	ADNP homeobox 2	843.229476716432	-0.615042083162208	0.0763229812762938	-8.05734544929341	7.79690769495965e-16	1.32741383742049e-14
ENSMUSG00000050410	106795	Tcf19	transcription factor 19	339.822474375151	0.862498064939597	0.107060428679875	8.05674649001684	7.8351910245707e-16	1.33282636384826e-14
ENSMUSG00000028278	52187	Rragd	Ras-related GTP binding D	91.9570161693228	-1.33646437634999	0.164689655542959	-8.05465079388954	7.97060374475052e-16	1.35473870933127e-14
ENSMUSG00000020476	13169	Dbnl	drebrin-like	3469.09449913589	0.661151329944759	0.0821127234245701	8.05224815827569	8.12868790802421e-16	1.38046501346198e-14
ENSMUSG00000024622	106894	Hmgxb3	HMG box domain containing 3	1487.21345890859	-0.515151761693612	0.063996440801951	-8.04938390627013	8.32118475852386e-16	1.41198814431415e-14
ENSMUSG00000029196	231151	Tada2b	transcriptional adaptor 2B	937.396272640776	-0.585669890217082	0.0727618472446461	-8.04867673256481	8.36939868803044e-16	1.41899664626458e-14
ENSMUSG00000005043	27029	Sgsh	N-sulfoglucosamine sulfohydrolase (sulfamidase)	694.080554047364	0.678502808491859	0.0843308315558601	8.04708379293483	8.47901318623759e-16	1.43639520412401e-14
ENSMUSG00000034855	15945	Cxcl10	chemokine (C-X-C motif) ligand 10	10811.9117392481	2.28617022226683	0.295366697055481	8.04183267160477	8.85046934701356e-16	1.49808603984239e-14
ENSMUSG00000026313	208727	Hdac4	histone deacetylase 4	1133.49472805392	-0.761562810054292	0.0946914508806037	-8.04097344608967	8.91275721409288e-16	1.50738658253505e-14
ENSMUSG00000074141	14204	Il4i1	interleukin 4 induced 1	402.544513861039	-1.38773014685587	0.172514613787175	-8.02961489107707	9.77791061982721e-16	1.65234617980487e-14
ENSMUSG00000074141	100328588	Il4i1b	interleukin 4 induced 1B	402.544513861039	-1.38773014685587	0.172514613787175	-8.02961489107707	9.77791061982721e-16	1.65234617980487e-14
ENSMUSG00000086693	102633880	A730081D07Rik	RIKEN cDNA A730081D07 gene	455.682928808274	0.8994580002979	0.111989668924786	8.02460556650525	1.01852669212762e-15	1.71976891799049e-14
ENSMUSG00000042364	170625	Snx18	sorting nexin 18	3195.39657244136	-0.455530154249692	0.056771372748321	-8.02381547971558	1.02510249678656e-15	1.72944983270515e-14
ENSMUSG00000021252	58520	Erg28	ergosterol biosynthesis 28	728.151282747742	0.674996815819004	0.0841903415819294	8.02181620375229	1.04192964718364e-15	1.7558019417265e-14
ENSMUSG00000028751	26970	Pla2g2e	phospholipase A2, group IIE	81.0477031391532	-1.6040913475156	0.198186534952033	-8.02175694014847	1.04243257693581e-15	1.7558019417265e-14
ENSMUSG00000048647	241624	Exd1	exonuclease 3'-5' domain containing 1	454.459947653445	0.851549239381093	0.106352318764617	8.01388609126001	1.11139649107619e-15	1.87042563563741e-14
ENSMUSG00000027787	97112	Nmd3	NMD3 ribosome export adaptor	1385.10227044894	-0.623450782376924	0.0778114450572181	-8.01179169039474	1.13049233237974e-15	1.90100479675847e-14
ENSMUSG00000064367	17721	ND5	NADH dehydrogenase subunit 5	143028.979558566	0.825584944681461	0.103077602704581	8.01075719255616	1.14004332320158e-15	1.91549668674099e-14
ENSMUSG00000024965	108101	Fermt3	fermitin family member 3	534.998528335877	0.877308772450279	0.10953569215722	8.01010311437566	1.14612306455108e-15	1.92413726585141e-14
ENSMUSG00000053641	102442	Dennd4a	DENN/MADD domain containing 4A	1538.16525082863	-0.828648124857524	0.103446297671564	-8.0096214390261	1.15062070928131e-15	1.93010983684345e-14
ENSMUSG00000052248	433424	Zeb2os	zinc finger E-box binding homeobox 2, opposite strand	346.221487488469	0.90355674753053	0.112836040064572	8.00930528977039	1.15358220000288e-15	1.93349793718034e-14
ENSMUSG00000061740	56448	Cyp2d22	cytochrome P450, family 2, subfamily d, polypeptide 22	779.939757563442	-0.745146380981689	0.0931194040998072	-8.00054638584202	1.23868318512477e-15	2.07444071427257e-14
ENSMUSG00000025024	76479	Smndc1	survival motor neuron domain containing 1	1117.00712774655	-0.648326488831008	0.0810440530737558	-7.99877398156767	1.25664141919517e-15	2.1028004579393e-14
ENSMUSG00000061313	72108	Ddhd2	DDHD domain containing 2	2655.19677694079	-0.533478558546877	0.0667000147677484	-7.99808905372079	1.26364969089422e-15	2.11280581868405e-14
ENSMUSG00000032875	207212	Arhgef17	Rho guanine nucleotide exchange factor (GEF) 17	2862.74713110964	0.710720839201725	0.0889184868561447	7.99287273734086	1.31830194655153e-15	2.20239020069943e-14
ENSMUSG00000059555	227612	Tor4a	torsin family 4, member A	531.541406172663	0.761877103222569	0.0953879329348168	7.98545581559631	1.40004004687892e-15	2.3370424587413e-14
ENSMUSG00000056888	73690	Glipr1	GLI pathogenesis-related 1 (glioma)	415.823882040176	0.869851223506957	0.108920209460243	7.98054996443478	1.45682713523214e-15	2.42985984895096e-14
ENSMUSG00000020363	14584	Gfpt2	glutamine fructose-6-phosphate transaminase 2	5177.37801050612	-0.702559436160926	0.0880483457057807	-7.97793466300206	1.48802121460575e-15	2.47987431641927e-14
ENSMUSG00000004100	235036	Ppan	peter pan homolog	1043.59530726518	-0.705532791771409	0.0884344261759872	-7.97677775623529	1.50202926722001e-15	2.50118936857755e-14
ENSMUSG00000059811	56298	Atl2	atlastin GTPase 2	3258.1335522522	-0.600918877024668	0.0753594880019667	-7.9743094450415	1.53235168387984e-15	2.54961464938581e-14
ENSMUSG00000031938	70984	4931406C07Rik	RIKEN cDNA 4931406C07 gene	4731.5999691959	-0.528599840273648	0.0663283583606529	-7.96940628979333	1.59438475794844e-15	2.65068079758683e-14
ENSMUSG00000040663	56708	Clcf1	cardiotrophin-like cytokine factor 1	585.061953981596	-0.787116668262516	0.0988474789458395	-7.95730110282507	1.75832452462396e-15	2.92086724430252e-14
ENSMUSG00000058881	329003	Zfp516	zinc finger protein 516	1651.46352371918	-0.725580402221728	0.0912048008625879	-7.95411817516557	1.80411860478546e-15	2.99451602210632e-14
ENSMUSG00000063450	319565	Syne2	spectrin repeat containing, nuclear envelope 2	3360.43586221614	0.957184009049948	0.120508359240937	7.9436752423638	1.96277068177947e-15	3.25521871068628e-14
ENSMUSG00000029669	269831	Tspan12	tetraspanin 12	2866.60644062008	0.627747345922753	0.0790431436522984	7.94336816214752	1.96763813328082e-15	3.26065747800821e-14
ENSMUSG00000035673	216161	Sbno2	strawberry notch 2	10419.5625333234	0.647181990700105	0.0815180333209916	7.9391701014953	2.03538482133259e-15	3.37020331867747e-14
ENSMUSG00000032333	69106	Stoml1	stomatin-like 1	940.545245211402	0.750018807678773	0.0945310321356489	7.93387940802155	2.1240435133229e-15	3.51417094404076e-14
ENSMUSG00000054364	11852	Rhob	ras homolog family member B	16388.0176604716	0.759975422907189	0.0959479564558237	7.92181824148994	2.34062293605905e-15	3.86937762666379e-14
ENSMUSG00000026854	74270	Usp20	ubiquitin specific peptidase 20	1443.74197331514	0.608685023454958	0.076859308213229	7.92084562737068	2.35900673536534e-15	3.89663123817547e-14
ENSMUSG00000039633	244421	Lonrf1	LON peptidase N-terminal domain and ring finger 1	455.401021651834	-0.892511595953735	0.112600333985973	-7.91983638692099	2.37823314518586e-15	3.92523174734374e-14
ENSMUSG00000030671	18576	Pde3b	phosphodiesterase 3B, cGMP-inhibited	15406.2647499969	-0.631231527208661	0.079703627097308	-7.91966250340131	2.38156123946586e-15	3.92756749949502e-14
ENSMUSG00000079477	19349	Rab7	RAB7, member RAS oncogene family	5794.48761820394	-0.343123334349924	0.0433531481264576	-7.91460667745656	2.48035968828554e-15	4.08721870946057e-14
ENSMUSG00000022906	80285	Parp9	poly (ADP-ribose) polymerase family, member 9	5104.22591313714	1.74156844007645	0.220856233274312	7.91336369510426	2.50526103433464e-15	4.12494142397425e-14
ENSMUSG00000032925	223272	Itgbl1	integrin, beta-like 1	205.861177051445	-1.2689256503277	0.160375887532906	-7.91047260831257	2.56413591698083e-15	4.21849668649442e-14
ENSMUSG00000046688	211550	Tifa	TRAF-interacting protein with forkhead-associated domain	458.194762546763	1.00816428514314	0.127457705798742	7.9085813022995	2.6033859973452e-15	4.27964141693288e-14
ENSMUSG00000038836	76223	Agbl3	ATP/GTP binding protein-like 3	395.181035399806	0.928536023579688	0.117495886375327	7.90552178790418	2.66813596348909e-15	4.38257340818865e-14
ENSMUSG00000063531	20349	Sema3e	sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3E	176.568033985072	-1.35941698896259	0.171245246356088	-7.90486565374535	2.68222718848434e-15	4.40219733285056e-14
ENSMUSG00000037296	67207	Lsm1	LSM1 homolog, mRNA degradation associated	839.342111761838	-0.697172668402985	0.0882179857931512	-7.90199787115719	2.74468107110368e-15	4.50110157762786e-14
ENSMUSG00000038037	12703	Socs1	suppressor of cytokine signaling 1	262.612987839866	1.27726127090331	0.161478111453384	7.89942974401467	2.80182307586172e-15	4.58748256727216e-14
ENSMUSG00000037111	73251	Setd7	SET domain containing (lysine methyltransferase) 7	3173.96651120902	0.632794491278286	0.0801138960545699	7.89882267257957	2.8155009533858e-15	4.60620442828027e-14
ENSMUSG00000032377	235527	Plscr4	phospholipid scramblase 4	400.472368625795	0.838278529617641	0.106146602183033	7.89756472861435	2.84405320611991e-15	4.64921181752022e-14
ENSMUSG00000029254	56792	Stap1	signal transducing adaptor family member 1	323.815385694994	1.06970290957882	0.135562555288821	7.89609455498821	2.8777840234147e-15	4.70060951223155e-14
ENSMUSG00000020063	93759	Sirt1	sirtuin 1	822.257969465598	-0.724265177773868	0.0917034177434413	-7.89580589295975	2.88445303431823e-15	4.70775752787137e-14
ENSMUSG00000043162	66459	Pyurf	Pigy upstream reading frame	661.717454457796	-0.693452401462879	0.0879032778887147	-7.8883199754197	3.06281643578734e-15	4.9948965098956e-14
ENSMUSG00000041343	73845	Ankrd42	ankyrin repeat domain 42	594.271105141237	0.716440822014986	0.0908579008863162	7.88790828675379	3.07293452994245e-15	5.00741998164908e-14
ENSMUSG00000016496	60533	Cd274	CD274 antigen	1751.28292831039	1.67446937824484	0.212618726949386	7.87887646132453	3.30337895010415e-15	5.37440385131049e-14
ENSMUSG00000034484	67804	Snx2	sorting nexin 2	3512.21730219178	0.694301577010832	0.0881895257907714	7.87371414083511	3.44265043629406e-15	5.59655572113932e-14
ENSMUSG00000059182	54353	Skap2	src family associated phosphoprotein 2	2494.74868658851	0.519210976699938	0.0659517307372995	7.87346630610286	3.44948013485197e-15	5.60322200385923e-14
